flip_id,speakers,utterances,emotions,triggers,dialog_id
2178,Mr. Heckles,Who are you?,surprise,0.0,464
2178,Eric,"Hi, I'm Eric, I'm gonna be Chandler's new roommate.",neutral,0.0,464
2178,Mr. Heckles,I'm Chandler's new roommate.,surprise,0.0,464
2178,Eric,I-I-I don't think so.,surprise,0.0,464
2178,Mr. Heckles,I could be Chandler's new roommate.,surprise,0.0,464
2178,Eric,"But, he told me over the phone.",surprise,1.0,464
2178,Mr. Heckles,He told me in person.,neutral,0.0,464
2179,Phoebe,Then I'm gonna have to ask you to keep it down.,neutral,0.0,464
2179,Mr. Heckles,Who are you?,surprise,0.0,464
2179,Eric,"Hi, I'm Eric, I'm gonna be Chandler's new roommate.",neutral,0.0,464
2179,Mr. Heckles,I'm Chandler's new roommate.,surprise,0.0,464
2179,Eric,I-I-I don't think so.,surprise,0.0,464
2179,Mr. Heckles,I could be Chandler's new roommate.,surprise,0.0,464
2179,Eric,"But, he told me over the phone.",surprise,0.0,464
2179,Mr. Heckles,He told me in person.,neutral,0.0,464
2179,Eric,That's weird.,surprise,1.0,464
2179,Mr. Heckles,"Well, I'm going to go into my new apartment now.  Ehh!",joy,1.0,464
2180,Phoebe,"Okay, c'mon guys, show us where the presents are!",neutral,0.0,465
2180,Chandler,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that's as good as garbage?",anger,0.0,465
2180,Phoebe,"Hmm, how about my azzz?",neutral,0.0,465
2180,Rachel,"Hey, this is hollow.",neutral,1.0,465
2180,Phoebe,What?,surprise,0.0,465
2181,Phoebe,"Okay, c'mon guys, show us where the presents are!",neutral,0.0,465
2181,Chandler,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that's as good as garbage?",anger,0.0,465
2181,Phoebe,"Hmm, how about my azzz?",neutral,0.0,465
2181,Rachel,"Hey, this is hollow.",neutral,0.0,465
2181,Phoebe,What?,surprise,1.0,465
2181,Rachel,"This bench, it's hollow! I can't believe I never knew that!  Oh, the presents!!!",surprise,0.0,465
2182,Phoebe,"Okay, c'mon guys, show us where the presents are!",neutral,0.0,465
2182,Chandler,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that's as good as garbage?",anger,0.0,465
2182,Phoebe,"Hmm, how about my azzz?",neutral,0.0,465
2182,Rachel,"Hey, this is hollow.",neutral,0.0,465
2182,Phoebe,What?,surprise,0.0,465
2182,Rachel,"This bench, it's hollow! I can't believe I never knew that!  Oh, the presents!!!",surprise,1.0,465
2182,Phoebe,"No, don't look directly at them!",fear,0.0,465
2183,Phoebe,"Okay, c'mon guys, show us where the presents are!",neutral,0.0,465
2183,Chandler,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that's as good as garbage?",anger,0.0,465
2183,Phoebe,"Hmm, how about my azzz?",neutral,0.0,465
2183,Rachel,"Hey, this is hollow.",neutral,0.0,465
2183,Phoebe,What?,surprise,0.0,465
2183,Rachel,"This bench, it's hollow! I can't believe I never knew that!  Oh, the presents!!!",surprise,0.0,465
2183,Phoebe,"No, don't look directly at them!",fear,1.0,465
2183,Chandler,What?,surprise,0.0,465
2184,Phoebe,"Okay, c'mon guys, show us where the presents are!",neutral,0.0,465
2184,Chandler,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that's as good as garbage?",anger,0.0,465
2184,Phoebe,"Hmm, how about my azzz?",neutral,0.0,465
2184,Rachel,"Hey, this is hollow.",neutral,0.0,465
2184,Phoebe,What?,surprise,0.0,465
2184,Rachel,"This bench, it's hollow! I can't believe I never knew that!  Oh, the presents!!!",surprise,0.0,465
2184,Phoebe,"No, don't look directly at them!",fear,0.0,465
2184,Chandler,What?,surprise,1.0,465
2184,Phoebe,"Alright, no, we could look at them!",neutral,0.0,465
2185,Ross,"Hi! I'm so glad you're here, but it's gonna be a while. I-I wished you'd called first.",joy,0.0,466
2185,Mrs. Geller,"Oh that's all right, I'm coming back later with your father.",neutral,0.0,466
2185,Ross,Oh good.,joy,0.0,466
2185,Mrs. Geller,I actually needed to talk to you before the birth.,neutral,1.0,466
2185,Ross,"Okay, what's up?",neutral,0.0,466
2186,Ross,"Hi! I'm so glad you're here, but it's gonna be a while. I-I wished you'd called first.",joy,0.0,466
2186,Mrs. Geller,"Oh that's all right, I'm coming back later with your father.",neutral,0.0,466
2186,Ross,Oh good.,joy,0.0,466
2186,Mrs. Geller,I actually needed to talk to you before the birth.,neutral,0.0,466
2186,Ross,"Okay, what's up?",neutral,0.0,466
2186,Mrs. Geller,"I brought something that I want to give you, assuming of course that you want it.",neutral,1.0,466
2186,Ross,"Ma, you're asking me to marry you?",surprise,0.0,466
2187,Ross,"Hi! I'm so glad you're here, but it's gonna be a while. I-I wished you'd called first.",joy,0.0,466
2187,Mrs. Geller,"Oh that's all right, I'm coming back later with your father.",neutral,0.0,466
2187,Ross,Oh good.,joy,0.0,466
2187,Mrs. Geller,I actually needed to talk to you before the birth.,neutral,0.0,466
2187,Ross,"Okay, what's up?",neutral,0.0,466
2187,Mrs. Geller,"I brought something that I want to give you, assuming of course that you want it.",neutral,0.0,466
2187,Ross,"Ma, you're asking me to marry you?",surprise,1.0,466
2187,Mrs. Geller,"This is your grandmother's engagement ring, I want you to give it to Rachel.",joy,1.0,466
2188,Ross,"Hi! I'm so glad you're here, but it's gonna be a while. I-I wished you'd called first.",joy,0.0,466
2188,Mrs. Geller,"Oh that's all right, I'm coming back later with your father.",neutral,0.0,466
2188,Ross,Oh good.,joy,0.0,466
2188,Mrs. Geller,I actually needed to talk to you before the birth.,neutral,0.0,466
2188,Ross,"Okay, what's up?",neutral,0.0,466
2188,Mrs. Geller,"I brought something that I want to give you, assuming of course that you want it.",neutral,0.0,466
2188,Ross,"Ma, you're asking me to marry you?",surprise,0.0,466
2188,Mrs. Geller,"This is your grandmother's engagement ring, I want you to give it to Rachel.",joy,0.0,466
2188,Ross,"Mom no, come on! Thank you.",surprise,1.0,466
2188,Mrs. Geller,Just hear me out!,fear,0.0,466
2189,Ross,"Maybe this would've happened if I'd been more nurturing, or I'd paid more attention, or I... had a uterus.",sadness,0.0,467
2189,Ross,I can't believe this!,sadness,0.0,467
2189,Phoebe,"I know no, no, y'know you don't deserve this, you don't Ross.",sadness,0.0,467
2189,Phoebe,"You're, you're really, you're so good.",sadness,1.0,467
2189,Ross,Thanks.,sadness,1.0,467
2189,Phoebe,And you're so sweet.  And you're kind,neutral,0.0,467
2190,Ross,"Maybe this would've happened if I'd been more nurturing, or I'd paid more attention, or I... had a uterus.",sadness,0.0,467
2190,Ross,I can't believe this!,sadness,0.0,467
2190,Phoebe,"I know no, no, y'know you don't deserve this, you don't Ross.",sadness,0.0,467
2190,Phoebe,"You're, you're really, you're so good.",sadness,0.0,467
2190,Ross,Thanks.,sadness,0.0,467
2190,Phoebe,And you're so sweet.  And you're kind,neutral,0.0,467
2190,Ross,Thanks.,sadness,0.0,467
2190,Ross,"Wait, wait, wait, wait, wait.",surprise,0.0,467
2191,Ross,"Maybe this would've happened if I'd been more nurturing, or I'd paid more attention, or I... had a uterus.",sadness,0.0,467
2191,Ross,I can't believe this!,sadness,0.0,467
2191,Phoebe,"I know no, no, y'know you don't deserve this, you don't Ross.",sadness,0.0,467
2191,Phoebe,"You're, you're really, you're so good.",sadness,0.0,467
2191,Ross,Thanks.,sadness,0.0,467
2191,Phoebe,And you're so sweet.  And you're kind,neutral,0.0,467
2191,Ross,Thanks.,sadness,0.0,467
2191,Ross,"Wait, wait, wait, wait, wait.",surprise,0.0,467
2191,Phoebe,"Okay, it's okay.",neutral,1.0,467
2191,Ross,"Wait, wait, wait.",joy,0.0,467
2192,Ross,"Maybe this would've happened if I'd been more nurturing, or I'd paid more attention, or I... had a uterus.",sadness,0.0,467
2192,Ross,I can't believe this!,sadness,0.0,467
2192,Phoebe,"I know no, no, y'know you don't deserve this, you don't Ross.",sadness,0.0,467
2192,Phoebe,"You're, you're really, you're so good.",sadness,0.0,467
2192,Ross,Thanks.,sadness,0.0,467
2192,Phoebe,And you're so sweet.  And you're kind,neutral,0.0,467
2192,Ross,Thanks.,sadness,0.0,467
2192,Ross,"Wait, wait, wait, wait, wait.",surprise,0.0,467
2192,Phoebe,"Okay, it's okay.",neutral,0.0,467
2192,Ross,"Wait, wait, wait.",joy,0.0,467
2192,Ross,My foot is stuck in the pocket.,sadness,1.0,467
2193,Ross,"Maybe this would've happened if I'd been more nurturing, or I'd paid more attention, or I... had a uterus.",sadness,0.0,467
2193,Ross,I can't believe this!,sadness,0.0,467
2193,Phoebe,"I know no, no, y'know you don't deserve this, you don't Ross.",sadness,0.0,467
2193,Phoebe,"You're, you're really, you're so good.",sadness,0.0,467
2193,Ross,Thanks.,sadness,0.0,467
2193,Phoebe,And you're so sweet.  And you're kind,neutral,0.0,467
2193,Ross,Thanks.,sadness,0.0,467
2193,Ross,"Wait, wait, wait, wait, wait.",surprise,0.0,467
2193,Phoebe,"Okay, it's okay.",neutral,0.0,467
2193,Ross,"Wait, wait, wait.",joy,0.0,467
2193,Ross,My foot is stuck in the pocket.,sadness,1.0,467
2193,Phoebe,What?,surprise,0.0,467
2194,Chandler,I can't believe I did this! What an idiot!,anger,1.0,468
2194,Monica,"Oh, stop beating yourself up!",sadness,0.0,468
2194,Monica,People make mistakes!,neutral,1.0,468
2195,Chandler,I can't believe I did this! What an idiot!,anger,0.0,468
2195,Monica,"Oh, stop beating yourself up!",sadness,0.0,468
2195,Monica,People make mistakes!,neutral,0.0,468
2195,Monica,These things happen!,neutral,0.0,468
2195,Monica,There aren't any message you've forgotten to give me are there?,neutral,0.0,468
2195,Monica,Apparently you're not very good at it!,anger,1.0,468
2196,Chandler,I can't believe I did this! What an idiot!,anger,0.0,468
2196,Monica,"Oh, stop beating yourself up!",sadness,0.0,468
2196,Monica,People make mistakes!,neutral,0.0,468
2196,Monica,These things happen!,neutral,0.0,468
2196,Monica,There aren't any message you've forgotten to give me are there?,neutral,0.0,468
2196,Monica,Apparently you're not very good at it!,anger,0.0,468
2196,Monica,I,neutral,0.0,468
2197,Earl,Philadelphia.,neutral,0.0,469
2197,Phoebe,"Oh my God! So was she! Oh, I've got-I've got goose bumps.",surprise,1.0,469
2197,Earl,Really?,surprise,0.0,469
2198,Earl,Philadelphia.,neutral,0.0,469
2198,Phoebe,"Oh my God! So was she! Oh, I've got-I've got goose bumps.",surprise,0.0,469
2198,Earl,Really?,surprise,1.0,469
2198,Phoebe,"Well, y'know I'm wearing layers and it's warm.",neutral,0.0,469
2199,Earl,Philadelphia.,neutral,0.0,469
2199,Phoebe,"Oh my God! So was she! Oh, I've got-I've got goose bumps.",surprise,0.0,469
2199,Earl,Really?,surprise,1.0,469
2199,Phoebe,"Well, y'know I'm wearing layers and it's warm.",neutral,0.0,469
2199,Joey,Yeah.,joy,0.0,469
2199,Phoebe,"But ifno look, okay. These jerks might not care about you, but the universe does! And that says a lot!",sadness,1.0,469
2200,Earl,Philadelphia.,neutral,0.0,469
2200,Phoebe,"Oh my God! So was she! Oh, I've got-I've got goose bumps.",surprise,0.0,469
2200,Earl,Really?,surprise,0.0,469
2200,Phoebe,"Well, y'know I'm wearing layers and it's warm.",neutral,0.0,469
2200,Joey,Yeah.,joy,0.0,469
2200,Phoebe,"But ifno look, okay. These jerks might not care about you, but the universe does! And that says a lot!",sadness,0.0,469
2200,Earl,Did you hear that?!,neutral,0.0,469
2201,Earl,Philadelphia.,neutral,0.0,469
2201,Phoebe,"Oh my God! So was she! Oh, I've got-I've got goose bumps.",surprise,0.0,469
2201,Earl,Really?,surprise,0.0,469
2201,Phoebe,"Well, y'know I'm wearing layers and it's warm.",neutral,0.0,469
2201,Joey,Yeah.,joy,0.0,469
2201,Phoebe,"But ifno look, okay. These jerks might not care about you, but the universe does! And that says a lot!",sadness,1.0,469
2201,Earl,Did you hear that?!,neutral,0.0,469
2201,Earl,I don't need you guys to care about me!,anger,0.0,469
2202,Earl,Philadelphia.,neutral,0.0,469
2202,Phoebe,"Oh my God! So was she! Oh, I've got-I've got goose bumps.",surprise,0.0,469
2202,Earl,Really?,surprise,0.0,469
2202,Phoebe,"Well, y'know I'm wearing layers and it's warm.",neutral,0.0,469
2202,Joey,Yeah.,joy,0.0,469
2202,Phoebe,"But ifno look, okay. These jerks might not care about you, but the universe does! And that says a lot!",sadness,1.0,469
2202,Earl,Did you hear that?!,neutral,0.0,469
2202,Earl,I don't need you guys to care about me!,anger,0.0,469
2202,Earl,Because the universe cares!,joy,0.0,469
2203,Earl,Philadelphia.,neutral,0.0,469
2203,Phoebe,"Oh my God! So was she! Oh, I've got-I've got goose bumps.",surprise,0.0,469
2203,Earl,Really?,surprise,0.0,469
2203,Phoebe,"Well, y'know I'm wearing layers and it's warm.",neutral,0.0,469
2203,Joey,Yeah.,joy,0.0,469
2203,Phoebe,"But ifno look, okay. These jerks might not care about you, but the universe does! And that says a lot!",sadness,0.0,469
2203,Earl,Did you hear that?!,neutral,0.0,469
2203,Earl,I don't need you guys to care about me!,anger,0.0,469
2203,Earl,Because the universe cares!,joy,0.0,469
2203,Earl,The whole universe!,joy,0.0,469
2203,Earl,I really wished they'd care just a little bit though.,sadness,1.0,469
2204,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2204,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2204,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,1.0,470
2204,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2205,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2205,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2205,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,0.0,470
2205,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2205,Phoebe,I'm having a really good time!,joy,0.0,470
2205,Kyle,Me too! I'm sorry that guy in the subway licked your neck.,sadness,1.0,470
2205,Phoebe,"Ohh. No that's okay, he's a friend.",neutral,0.0,470
2206,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2206,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2206,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,0.0,470
2206,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2206,Phoebe,I'm having a really good time!,joy,0.0,470
2206,Kyle,Me too! I'm sorry that guy in the subway licked your neck.,sadness,0.0,470
2206,Phoebe,"Ohh. No that's okay, he's a friend.",neutral,1.0,470
2206,Kyle,"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear,1.0,470
2207,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2207,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2207,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,0.0,470
2207,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2207,Phoebe,I'm having a really good time!,joy,0.0,470
2207,Kyle,Me too! I'm sorry that guy in the subway licked your neck.,sadness,0.0,470
2207,Phoebe,"Ohh. No that's okay, he's a friend.",neutral,0.0,470
2207,Kyle,"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear,1.0,470
2207,Phoebe,"Yeah, I Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.",sadness,0.0,470
2208,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2208,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2208,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,0.0,470
2208,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2208,Phoebe,I'm having a really good time!,joy,0.0,470
2208,Kyle,Me too! I'm sorry that guy in the subway licked your neck.,sadness,0.0,470
2208,Phoebe,"Ohh. No that's okay, he's a friend.",neutral,0.0,470
2208,Kyle,"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear,0.0,470
2208,Phoebe,"Yeah, I Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.",sadness,1.0,470
2208,Kyle,"I know it's really lame, but I got these tickets from my boss andOh no! No! No! My God!",surprise,0.0,470
2209,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2209,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2209,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,0.0,470
2209,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2209,Phoebe,I'm having a really good time!,joy,0.0,470
2209,Kyle,Me too! I'm sorry that guy in the subway licked your neck.,sadness,0.0,470
2209,Phoebe,"Ohh. No that's okay, he's a friend.",neutral,0.0,470
2209,Kyle,"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear,0.0,470
2209,Phoebe,"Yeah, I Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.",sadness,0.0,470
2209,Kyle,"I know it's really lame, but I got these tickets from my boss andOh no! No! No! My God!",surprise,1.0,470
2209,Phoebe,"Okay, don't freak out. I'll go.",neutral,0.0,470
2210,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2210,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2210,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,0.0,470
2210,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2210,Phoebe,I'm having a really good time!,joy,0.0,470
2210,Kyle,Me too! I'm sorry that guy in the subway licked your neck.,sadness,0.0,470
2210,Phoebe,"Ohh. No that's okay, he's a friend.",neutral,0.0,470
2210,Kyle,"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear,0.0,470
2210,Phoebe,"Yeah, I Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.",sadness,0.0,470
2210,Kyle,"I know it's really lame, but I got these tickets from my boss andOh no! No! No! My God!",surprise,0.0,470
2210,Phoebe,"Okay, don't freak out. I'll go.",neutral,1.0,470
2210,Kyle,"No it's Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!",anger,1.0,470
2211,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2211,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2211,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,0.0,470
2211,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2211,Phoebe,I'm having a really good time!,joy,0.0,470
2211,Kyle,Me too! I'm sorry that guy in the subway licked your neck.,sadness,0.0,470
2211,Phoebe,"Ohh. No that's okay, he's a friend.",neutral,0.0,470
2211,Kyle,"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear,0.0,470
2211,Phoebe,"Yeah, I Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.",sadness,0.0,470
2211,Kyle,"I know it's really lame, but I got these tickets from my boss andOh no! No! No! My God!",surprise,0.0,470
2211,Phoebe,"Okay, don't freak out. I'll go.",neutral,0.0,470
2211,Kyle,"No it's Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!",anger,0.0,470
2211,Phoebe,"Okay, I know. Hold on.  Hey Ross?",neutral,1.0,470
2211,Ross,Yeah?,neutral,0.0,470
2212,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2212,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2212,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,0.0,470
2212,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2212,Phoebe,I'm having a really good time!,joy,0.0,470
2212,Kyle,Me too! I'm sorry that guy in the subway licked your neck.,sadness,0.0,470
2212,Phoebe,"Ohh. No that's okay, he's a friend.",neutral,0.0,470
2212,Kyle,"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear,0.0,470
2212,Phoebe,"Yeah, I Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.",sadness,0.0,470
2212,Kyle,"I know it's really lame, but I got these tickets from my boss andOh no! No! No! My God!",surprise,0.0,470
2212,Phoebe,"Okay, don't freak out. I'll go.",neutral,0.0,470
2212,Kyle,"No it's Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!",anger,0.0,470
2212,Phoebe,"Okay, I know. Hold on.  Hey Ross?",neutral,0.0,470
2212,Ross,Yeah?,neutral,0.0,470
2212,Phoebe,"Yeah, umm that's Whitney , Kyle's ex-wife out there, now do you think that you can y'know divert her so that we can slip out?",neutral,1.0,470
2212,Ross,What?! No!,surprise,0.0,470
2213,Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,0.0,470
2213,Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,0.0,470
2213,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise,0.0,470
2213,Monica,Do you really want to pull at that thread?,surprise,0.0,470
2213,Phoebe,I'm having a really good time!,joy,0.0,470
2213,Kyle,Me too! I'm sorry that guy in the subway licked your neck.,sadness,0.0,470
2213,Phoebe,"Ohh. No that's okay, he's a friend.",neutral,0.0,470
2213,Kyle,"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear,0.0,470
2213,Phoebe,"Yeah, I Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.",sadness,0.0,470
2213,Kyle,"I know it's really lame, but I got these tickets from my boss andOh no! No! No! My God!",surprise,0.0,470
2213,Phoebe,"Okay, don't freak out. I'll go.",neutral,0.0,470
2213,Kyle,"No it's Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!",anger,0.0,470
2213,Phoebe,"Okay, I know. Hold on.  Hey Ross?",neutral,0.0,470
2213,Ross,Yeah?,neutral,0.0,470
2213,Phoebe,"Yeah, umm that's Whitney , Kyle's ex-wife out there, now do you think that you can y'know divert her so that we can slip out?",neutral,0.0,470
2213,Ross,What?! No!,surprise,0.0,470
2213,Phoebe,Well okay but I have two tickets to the ballroom dance finals.,neutral,1.0,470
2213,Ross,"Look, I don't think so Pheebs.  All right, I'll do it. But just because you're a friend.",neutral,0.0,470
2214,Ross,"Okay, look, I-I know what you guys are going to say",neutral,0.0,471
2214,Phoebe,You two will have very hairy children.,disgust,1.0,471
2214,Ross,"Okay, I didn't know you would say that.",surprise,0.0,471
2215,Ross,"Okay, look, I-I know what you guys are going to say",neutral,0.0,471
2215,Phoebe,You two will have very hairy children.,disgust,0.0,471
2215,Ross,"Okay, I didn't know you would say that.",surprise,0.0,471
2215,Rachel,Ross! Janice?!,anger,1.0,471
2215,Joey,"All right, hold on!",neutral,0.0,471
2215,Joey,Hold on.,neutral,0.0,471
2215,Joey,Hold on.,neutral,0.0,471
2215,Joey,"This is Ross, okay?",neutral,0.0,471
2215,Joey,He's our friend.,neutral,0.0,471
2215,Joey,He obviously went crazy.,anger,1.0,471
2216,Ross,"Okay, look, I-I know what you guys are going to say",neutral,0.0,471
2216,Phoebe,You two will have very hairy children.,disgust,0.0,471
2216,Ross,"Okay, I didn't know you would say that.",surprise,0.0,471
2216,Rachel,Ross! Janice?!,anger,0.0,471
2216,Joey,"All right, hold on!",neutral,0.0,471
2216,Joey,Hold on.,neutral,0.0,471
2216,Joey,Hold on.,neutral,0.0,471
2216,Joey,"This is Ross, okay?",neutral,0.0,471
2216,Joey,He's our friend.,neutral,0.0,471
2216,Joey,He obviously went crazy.,anger,0.0,471
2216,Joey,He obviously lost his mind.,anger,0.0,471
2216,Phoebe,So are you actually gonna see her again?,neutral,1.0,471
2217,Ross,"Hey, don't we have to...",neutral,0.0,472
2217,Chandler,"Yeah, we got, um-hmm.",neutral,0.0,472
2217,Phoebe,"Umm, I think you're really, really great...",joy,1.0,472
2217,Robert,Oh God!,sadness,0.0,472
2217,Robert,Here we go again.,sadness,0.0,472
2217,Robert,Why does this keep happening to me?,anger,1.0,472
2218,Ross,"Hey, don't we have to...",neutral,0.0,472
2218,Chandler,"Yeah, we got, um-hmm.",neutral,0.0,472
2218,Phoebe,"Umm, I think you're really, really great...",joy,1.0,472
2218,Robert,Oh God!,sadness,0.0,472
2218,Robert,Here we go again.,sadness,0.0,472
2218,Robert,Why does this keep happening to me?,anger,0.0,472
2218,Robert,Is it something I'm putting out there?,sadness,1.0,472
2219,Ross,"Hey, don't we have to...",neutral,0.0,472
2219,Chandler,"Yeah, we got, um-hmm.",neutral,0.0,472
2219,Phoebe,"Umm, I think you're really, really great...",joy,0.0,472
2219,Robert,Oh God!,sadness,1.0,472
2219,Robert,Here we go again.,sadness,1.0,472
2219,Robert,Why does this keep happening to me?,anger,1.0,472
2219,Robert,Is it something I'm putting out there?,sadness,1.0,472
2219,Robert,Is this my fault?,sadness,1.0,472
2219,Robert,Or am I just nuts?,sadness,1.0,472
2219,Phoebe,"I-I-I-I-I don't know, I don't know what to say.",surprise,0.0,472
2220,Joey,Wait!,sadness,0.0,473
2220,Joey,Terry!,sadness,0.0,473
2220,Joey,Please!,sadness,0.0,473
2220,Joey,"Look, I just lost my other job.",sadness,0.0,473
2220,Joey,Okay?,neutral,1.0,473
2221,Joey,Wait!,sadness,0.0,473
2221,Joey,Terry!,sadness,0.0,473
2221,Joey,Please!,sadness,0.0,473
2221,Joey,"Look, I just lost my other job.",sadness,1.0,473
2221,Joey,Okay?,neutral,0.0,473
2221,Joey,You have no idea how much I need this.,sadness,1.0,473
2222,Joey,Wait!,sadness,0.0,473
2222,Joey,Terry!,sadness,0.0,473
2222,Joey,Please!,sadness,0.0,473
2222,Joey,"Look, I just lost my other job.",sadness,0.0,473
2222,Joey,Okay?,neutral,0.0,473
2222,Joey,You have no idea how much I need this.,sadness,0.0,473
2222,Joey,"Please, help me out, for old times sake.",sadness,0.0,473
2222,Nurse #1,This poor guy's been in a coma for five years. It's hopeless.,sadness,0.0,473
2222,Nurse #2,"It's not hopeless! Dr. Stryker Ramoray's a miracle worker. Look, here he comes.",joy,0.0,473
2222,Dr. Stryker Ramoray,"Good morning.  Drake, it's your brother Stryker. Can you hear me?",neutral,1.0,473
2222,Joey,I'm back baby! Ha-ha-ha!,joy,0.0,473
2223,Monica,That kid really kicked me hard on the plane.,anger,0.0,474
2223,Chandler,Well you did pull his hair.,neutral,0.0,474
2223,Monica,He took my snack!,anger,1.0,474
2223,Chandler,I'm not getting into this again!,anger,0.0,474
2224,Monica,That kid really kicked me hard on the plane.,anger,0.0,474
2224,Chandler,Well you did pull his hair.,neutral,0.0,474
2224,Monica,He took my snack!,anger,0.0,474
2224,Chandler,I'm not getting into this again!,anger,1.0,474
2224,Monica,"Okay! Oh God, y'know what? It's really bad.",sadness,0.0,474
2225,Monica,That kid really kicked me hard on the plane.,anger,0.0,474
2225,Chandler,Well you did pull his hair.,neutral,0.0,474
2225,Monica,He took my snack!,anger,0.0,474
2225,Chandler,I'm not getting into this again!,anger,0.0,474
